Date,0
2015-06-16,0.0022647981105989867
2015-06-17,0.0025753527861900327
2015-06-18,0.0021237755729106578
2015-06-19,0.005477847101242883
2015-06-22,0.0003876808241103369
2015-06-23,-0.001228998119984559
2015-06-24,0.0007004676828954448
2015-06-25,-0.0012047283451999125
2015-06-26,-0.00395757151721865
2015-06-29,0.0032896351523317158
2015-06-30,0.0018688446087475885
2015-07-01,-0.0026042621533887145
2015-07-02,-0.00015876164271078075
2015-07-06,0.00458863297164247
2015-07-07,0.0067842802609163755
2015-07-08,0.009035132475061936
2015-07-09,0.0047393908237869375
2015-07-10,-0.00012477532813159886
2015-07-13,-0.0015502250810494056
2015-07-14,-0.0002251152894566788
2015-07-15,0.002710567911738737
2015-07-16,0.0030323716057791827
2015-07-17,0.0031367757825915277
2015-07-20,0.0020470793348101868
2015-07-21,0.0038279611837739314
2015-07-22,0.004635422191348049
2015-07-23,0.007398615893759786
2015-07-24,0.007967011371026178
2015-07-27,0.010138631694246003
2015-07-28,0.008322715219895471
2015-07-29,0.006991416562319941
2015-07-30,0.00758018494251167
2015-07-31,0.011849708083923938
2015-08-03,0.012598833515264252
2015-08-04,0.009263128910904639
2015-08-05,0.007185463938299108
2015-08-06,0.010209961196479211
2015-08-07,0.01217062713881445
2015-08-10,0.010540915941331441
2015-08-11,0.015511477318319145
2015-08-12,0.01515550846307856
2015-08-13,0.013377384390989455
2015-08-14,0.01261876754022695
2015-08-17,0.013984038534373244
2015-08-18,0.012633093650255
2015-08-19,0.016769634761589103
2015-08-20,0.018101579381746058
2015-08-21,0.020369626730627255
2015-08-24,0.02130231305256647
2015-08-25,0.01848612116996895
2015-08-26,0.013981168825690338
2015-08-27,0.014302699201246272
2015-08-28,0.01406066679288509
2015-08-31,0.012595554382113017
2015-09-01,0.014037694671859668
2015-09-02,0.012970957170365338
2015-09-03,0.014295071878862586
2015-09-04,0.015982502720040648
2015-09-08,0.013654602242084923
2015-09-09,0.014364632257736654
2015-09-10,0.013240599009412657
2015-09-11,0.01483140549229911
2015-09-14,0.01529325742866039
2015-09-15,0.011087018152484918
2015-09-16,0.010690463755177682
2015-09-17,0.016856848686564785
2015-09-18,0.020521618102485872
2015-09-21,0.017762188996298
2015-09-22,0.02189489545998269
2015-09-23,0.021256225285541053
2015-09-24,0.02281556142940966
2015-09-25,0.0215196370866082
2015-09-28,0.025291325273841148
2015-09-29,0.02707704226735963
2015-09-30,0.026956620273152154
2015-10-01,0.02641608233169479
2015-10-02,0.03029624692616517
2015-10-05,0.027683641557526117
2015-10-06,0.028768045166864376
2015-10-07,0.026936943156681936
2015-10-08,0.025239027991248664
2015-10-09,0.025327057876274095
2015-10-13,0.026140911034253422
2015-10-14,0.030404467715855255
2015-10-15,0.028404101463009424
2015-10-16,0.028048068117886515
2015-10-19,0.027922499964802228
2015-10-20,0.02600814002089602
2015-10-21,0.027955811248964846
2015-10-22,0.028571447483066947
2015-10-23,0.02579905508781488
2015-10-26,0.02720181130186794
2015-10-27,0.028520519865661953
2015-10-28,0.025538848138735304
2015-10-29,0.022829317709331498
2015-10-30,0.023562184245281115
2015-11-02,0.02055292079927451
2015-11-03,0.019101431698067994
2015-11-04,0.017727350503858652
2015-11-05,0.017035832008287954
2015-11-06,0.0135661696680347
2015-11-09,0.012524811841922556
2015-11-10,0.01392639471678514
2015-11-12,0.014764377458451827
2015-11-13,0.017250953916062572
2015-11-16,0.01772340932668448
2015-11-17,0.017687833797793706
2015-11-18,0.0171611086828245
2015-11-19,0.018394339105946678
2015-11-20,0.017646587796864788
2015-11-23,0.018304000436967893
2015-11-24,0.018927876242142094
2015-11-25,0.019091591414161835
2015-11-27,0.019674389936375825
2015-11-30,0.02003226224898258
2015-12-01,0.02259296355731011
2015-12-02,0.021221487168115782
2015-12-03,0.016914372772450115
2015-12-04,0.018990391542139662
2015-12-07,0.020988162103390717
2015-12-08,0.02139624131195217
2015-12-09,0.022315071851563673
2015-12-10,0.02126300745389731
2015-12-11,0.027164566405996737
2015-12-14,0.023686578028562444
2015-12-15,0.02130246390015733
2015-12-16,0.019928161418162338
2015-12-17,0.022818911487925142
2015-12-18,0.025293468623126314
2015-12-21,0.025611575027580935
2015-12-22,0.02329089672076501
2015-12-23,0.021643350388709015
2015-12-24,0.021937271536656366
2015-12-28,0.02195009228473621
2015-12-29,0.01948761413530864
2015-12-30,0.0196514189312591
2015-12-31,0.020282155672716184
2016-01-04,0.023091532264667203
2016-01-05,0.022573310018273673
2016-01-06,0.02722687553842018
2016-01-07,0.028958190665411943
2016-01-08,0.030808703907978296
2016-01-11,0.02879617623772468
2016-01-12,0.03179784717217071
2016-01-13,0.03410362733378136
2016-01-14,0.03279635960645466
2016-01-15,0.03710197999261333
2016-01-19,0.03626548528504503
2016-01-20,0.03975726005103364
2016-01-21,0.038530728970695094
2016-01-22,0.037216008041954574
2016-01-25,0.03868349777058988
2016-01-26,0.039629621984976326
2016-01-27,0.03968307172474761
2016-01-28,0.040827956947154576
2016-01-29,0.044809297985779484
2016-02-01,0.04253465635419862
2016-02-02,0.04821633042447826
2016-02-03,0.047335194997957686
2016-02-04,0.048776177655782016
2016-02-05,0.04887141556716057
2016-02-08,0.055295107972388235
2016-02-09,0.05481097964380077
2016-02-10,0.05679492188476942
2016-02-11,0.059931275338511725
2016-02-12,0.056590674569336086
2016-02-16,0.05390172680807126
2016-02-17,0.052162539462671464
2016-02-18,0.05525925591448644
2016-02-19,0.05479550284331336
2016-02-22,0.05457880760655698
2016-02-23,0.05562158247513027
2016-02-24,0.05539348544667888
